x_k,x_dot_k,theta_k,theta_dot_k,x_k-1,x_dot_k-1,theta_k-1,theta_dot_k-1,u_k-1,x_k-2,x_dot_k-2,theta_k-2,theta_dot_k-2,u_k-2,x_k-3,x_dot_k-3,theta_k-3,theta_dot_k-3,u_k-3
-2.2073,-3.068,0.27973,-0.82727,-2.1767,-2.7612,0.288,-0.81586,-0.18933,-2.1491,-2.6078,0.29616,-0.79304,-0.18706,-2.123,-2.1476,0.30409,-0.77592,-0.18459
-2.2396,-3.2214,0.27129,-0.84438,-2.2073,-3.068,0.27973,-0.82727,-0.19139,-2.1767,-2.7612,0.288,-0.81586,-0.18933,-2.1491,-2.6078,0.29616,-0.79304,-0.18706
-2.2733,-3.3748,0.26267,-0.8615,-2.2396,-3.2214,0.27129,-0.84438,-0.19323,-2.2073,-3.068,0.27973,-0.82727,-0.19139,-2.1767,-2.7612,0.288,-0.81586,-0.18933
-2.3101,-3.6816,0.25389,-0.87862,-2.2733,-3.3748,0.26267,-0.8615,-0.19485,-2.2396,-3.2214,0.27129,-0.84438,-0.19323,-2.2073,-3.068,0.27973,-0.82727,-0.19139
-2.3485,-3.835,0.24493,-0.89573,-2.3101,-3.6816,0.25389,-0.87862,-0.19625,-2.2733,-3.3748,0.26267,-0.8615,-0.19485,-2.2396,-3.2214,0.27129,-0.84438,-0.19323
-2.3884,-3.9884,0.2358,-0.91285,-2.3485,-3.835,0.24493,-0.89573,-0.19744,-2.3101,-3.6816,0.25389,-0.87862,-0.19625,-2.2733,-3.3748,0.26267,-0.8615,-0.19485
-2.4313,-4.2952,0.2265,-0.92996,-2.3884,-3.9884,0.2358,-0.91285,-0.1984,-2.3485,-3.835,0.24493,-0.89573,-0.19744,-2.3101,-3.6816,0.25389,-0.87862,-0.19625
-2.4743,-4.2952,0.21703,-0.94708,-2.4313,-4.2952,0.2265,-0.92996,-0.19914,-2.3884,-3.9884,0.2358,-0.91285,-0.1984,-2.3485,-3.835,0.24493,-0.89573,-0.19744
-2.5203,-4.602,0.20739,-0.9642,-2.4743,-4.2952,0.21703,-0.94708,-0.19965,-2.4313,-4.2952,0.2265,-0.92996,-0.19914,-2.3884,-3.9884,0.2358,-0.91285,-0.1984
-2.5663,-4.602,0.19752,-0.98702,-2.5203,-4.602,0.20739,-0.9642,-0.19993,-2.4743,-4.2952,0.21703,-0.94708,-0.19965,-2.4313,-4.2952,0.2265,-0.92996,-0.19914
-2.6139,-4.7554,0.18753,-0.99843,-2.5663,-4.602,0.19752,-0.98702,-0.19999,-2.5203,-4.602,0.20739,-0.9642,-0.19993,-2.4743,-4.2952,0.21703,-0.94708,-0.19965
-2.6629,-4.9088,0.17732,-1.0212,-2.6139,-4.7554,0.18753,-0.99843,-0.19983,-2.5663,-4.602,0.19752,-0.98702,-0.19999,-2.5203,-4.602,0.20739,-0.9642,-0.19993
-2.712,-4.9088,0.16688,-1.0441,-2.6629,-4.9088,0.17732,-1.0212,-0.19943,-2.6139,-4.7554,0.18753,-0.99843,-0.19983,-2.5663,-4.602,0.19752,-0.98702,-0.19999
-2.7627,-5.0622,0.15633,-1.0555,-2.712,-4.9088,0.16688,-1.0441,-0.19881,-2.6629,-4.9088,0.17732,-1.0212,-0.19943,-2.6139,-4.7554,0.18753,-0.99843,-0.19983
-2.8148,-5.2156,0.14554,-1.0783,-2.7627,-5.0622,0.15633,-1.0555,-0.19796,-2.712,-4.9088,0.16688,-1.0441,-0.19881,-2.6629,-4.9088,0.17732,-1.0212,-0.19943
-2.8654,-5.0622,0.13453,-1.1011,-2.8148,-5.2156,0.14554,-1.0783,-0.19689,-2.7627,-5.0622,0.15633,-1.0555,-0.19796,-2.712,-4.9088,0.16688,-1.0441,-0.19881
-2.9176,-5.2156,0.12335,-1.1182,-2.8654,-5.0622,0.13453,-1.1011,-0.19559,-2.8148,-5.2156,0.14554,-1.0783,-0.19689,-2.7627,-5.0622,0.15633,-1.0555,-0.19796
-2.9682,-5.0622,0.11194,-1.1411,-2.9176,-5.2156,0.12335,-1.1182,-0.19406,-2.8654,-5.0622,0.13453,-1.1011,-0.19559,-2.8148,-5.2156,0.14554,-1.0783,-0.19689
-3.0204,-5.2156,0.10036,-1.1582,-2.9682,-5.0622,0.11194,-1.1411,-0.19232,-2.9176,-5.2156,0.12335,-1.1182,-0.19406,-2.8654,-5.0622,0.13453,-1.1011,-0.19559
-3.071,-5.0622,0.088546,-1.181,-3.0204,-5.2156,0.10036,-1.1582,-0.19035,-2.9682,-5.0622,0.11194,-1.1411,-0.19232,-2.9176,-5.2156,0.12335,-1.1182,-0.19406
-3.1216,-5.0622,0.076508,-1.2038,-3.071,-5.0622,0.088546,-1.181,-0.18816,-3.0204,-5.2156,0.10036,-1.1582,-0.19035,-2.9682,-5.0622,0.11194,-1.1411,-0.19232
3.111,-5.0622,0.064242,-1.2266,-3.1216,-5.0622,0.076508,-1.2038,-0.18576,-3.071,-5.0622,0.088546,-1.181,-0.18816,-3.0204,-5.2156,0.10036,-1.1582,-0.19035
3.0619,-4.9088,0.051804,-1.2438,3.111,-5.0622,0.064242,-1.2266,-0.18314,-3.1216,-5.0622,0.076508,-1.2038,-0.18576,-3.071,-5.0622,0.088546,-1.181,-0.18816
3.0143,-4.7554,0.039138,-1.2666,3.0619,-4.9088,0.051804,-1.2438,-0.18032,3.111,-5.0622,0.064242,-1.2266,-0.18314,-3.1216,-5.0622,0.076508,-1.2038,-0.18576
2.9668,-4.7554,0.026244,-1.2894,3.0143,-4.7554,0.039138,-1.2666,-0.17728,3.0619,-4.9088,0.051804,-1.2438,-0.18032,3.111,-5.0622,0.064242,-1.2266,-0.18314
2.9207,-4.602,0.013122,-1.3122,2.9668,-4.7554,0.026244,-1.2894,-0.17404,3.0143,-4.7554,0.039138,-1.2666,-0.17728,3.0619,-4.9088,0.051804,-1.2438,-0.18032
2.8763,-4.4486,-0.00017116,-1.3293,2.9207,-4.602,0.013122,-1.3122,-0.17059,2.9668,-4.7554,0.026244,-1.2894,-0.17404,3.0143,-4.7554,0.039138,-1.2666,-0.17728
2.8333,-4.2952,-0.013693,-1.3522,2.8763,-4.4486,-0.00017116,-1.3293,-0.16695,2.9207,-4.602,0.013122,-1.3122,-0.17059,2.9668,-4.7554,0.026244,-1.2894,-0.17404
2.7919,-4.1418,-0.027442,-1.375,2.8333,-4.2952,-0.013693,-1.3522,-0.16311,2.8763,-4.4486,-0.00017116,-1.3293,-0.16695,2.9207,-4.602,0.013122,-1.3122,-0.17059
2.7535,-3.835,-0.041363,-1.3921,2.7919,-4.1418,-0.027442,-1.375,-0.15909,2.8333,-4.2952,-0.013693,-1.3522,-0.16311,2.8763,-4.4486,-0.00017116,-1.3293,-0.16695
2.7152,-3.835,-0.055456,-1.4092,2.7535,-3.835,-0.041363,-1.3921,-0.15488,2.7919,-4.1418,-0.027442,-1.375,-0.15909,2.8333,-4.2952,-0.013693,-1.3522,-0.16311
2.6799,-3.5282,-0.069776,-1.432,2.7152,-3.835,-0.055456,-1.4092,-0.15048,2.7535,-3.835,-0.041363,-1.3921,-0.15488,2.7919,-4.1418,-0.027442,-1.375,-0.15909
2.6462,-3.3748,-0.084267,-1.4491,2.6799,-3.5282,-0.069776,-1.432,-0.14591,2.7152,-3.835,-0.055456,-1.4092,-0.15048,2.7535,-3.835,-0.041363,-1.3921,-0.15488
2.6139,-3.2214,-0.098873,-1.4606,2.6462,-3.3748,-0.084267,-1.4491,-0.14117,2.6799,-3.5282,-0.069776,-1.432,-0.14591,2.7152,-3.835,-0.055456,-1.4092,-0.15048
2.5848,-2.9146,-0.11371,-1.4834,2.6139,-3.2214,-0.098873,-1.4606,-0.13627,2.6462,-3.3748,-0.084267,-1.4491,-0.14117,2.6799,-3.5282,-0.069776,-1.432,-0.14591
2.5572,-2.7612,-0.12865,-1.4948,2.5848,-2.9146,-0.11371,-1.4834,-0.1312,2.6139,-3.2214,-0.098873,-1.4606,-0.13627,2.6462,-3.3748,-0.084267,-1.4491,-0.14117
2.5326,-2.4544,-0.14372,-1.5062,2.5572,-2.7612,-0.12865,-1.4948,-0.12598,2.5848,-2.9146,-0.11371,-1.4834,-0.1312,2.6139,-3.2214,-0.098873,-1.4606,-0.13627
2.5096,-2.301,-0.15895,-1.5233,2.5326,-2.4544,-0.14372,-1.5062,-0.12061,2.5572,-2.7612,-0.12865,-1.4948,-0.12598,2.5848,-2.9146,-0.11371,-1.4834,-0.1312
2.4881,-2.1476,-0.17424,-1.529,2.5096,-2.301,-0.15895,-1.5233,-0.11509,2.5326,-2.4544,-0.14372,-1.5062,-0.12061,2.5572,-2.7612,-0.12865,-1.4948,-0.12598
2.4697,-1.8408,-0.1897,-1.5461,2.4881,-2.1476,-0.17424,-1.529,-0.10944,2.5096,-2.301,-0.15895,-1.5233,-0.11509,2.5326,-2.4544,-0.14372,-1.5062,-0.12061
2.4529,-1.6874,-0.20522,-1.5518,2.4697,-1.8408,-0.1897,-1.5461,-0.10366,2.4881,-2.1476,-0.17424,-1.529,-0.10944,2.5096,-2.301,-0.15895,-1.5233,-0.11509
2.4391,-1.3806,-0.2208,-1.5575,2.4529,-1.6874,-0.20522,-1.5518,-0.097757,2.4697,-1.8408,-0.1897,-1.5461,-0.10366,2.4881,-2.1476,-0.17424,-1.529,-0.10944
2.4268,-1.2272,-0.23648,-1.569,2.4391,-1.3806,-0.2208,-1.5575,-0.091736,2.4529,-1.6874,-0.20522,-1.5518,-0.097757,2.4697,-1.8408,-0.1897,-1.5461,-0.10366
2.4176,-0.9204,-0.25217,-1.569,2.4268,-1.2272,-0.23648,-1.569,-0.085605,2.4391,-1.3806,-0.2208,-1.5575,-0.091736,2.4529,-1.6874,-0.20522,-1.5518,-0.097757
2.4099,-0.767,-0.26798,-1.5804,2.4176,-0.9204,-0.25217,-1.569,-0.07937,2.4268,-1.2272,-0.23648,-1.569,-0.085605,2.4391,-1.3806,-0.2208,-1.5575,-0.091736
2.4053,-0.4602,-0.28378,-1.5804,2.4099,-0.767,-0.26798,-1.5804,-0.07304,2.4176,-0.9204,-0.25217,-1.569,-0.07937,2.4268,-1.2272,-0.23648,-1.569,-0.085605
2.4022,-0.3068,-0.29959,-1.5804,2.4053,-0.4602,-0.28378,-1.5804,-0.066622,2.4099,-0.767,-0.26798,-1.5804,-0.07304,2.4176,-0.9204,-0.25217,-1.569,-0.07937
2.4022,0,-0.31539,-1.5804,2.4022,-0.3068,-0.29959,-1.5804,-0.060122,2.4053,-0.4602,-0.28378,-1.5804,-0.066622,2.4099,-0.767,-0.26798,-1.5804,-0.07304
2.4038,0.1534,-0.33119,-1.5804,2.4022,0,-0.31539,-1.5804,-0.053548,2.4022,-0.3068,-0.29959,-1.5804,-0.060122,2.4053,-0.4602,-0.28378,-1.5804,-0.066622
2.4068,0.3068,-0.347,-1.5804,2.4038,0.1534,-0.33119,-1.5804,-0.046909,2.4022,0,-0.31539,-1.5804,-0.053548,2.4022,-0.3068,-0.29959,-1.5804,-0.060122
2.413,0.6136,-0.36274,-1.5747,2.4068,0.3068,-0.347,-1.5804,-0.040211,2.4038,0.1534,-0.33119,-1.5804,-0.046909,2.4022,0,-0.31539,-1.5804,-0.053548
2.4191,0.6136,-0.37826,-1.5518,2.413,0.6136,-0.36274,-1.5747,0.2,2.4068,0.3068,-0.347,-1.5804,-0.040211,2.4038,0.1534,-0.33119,-1.5804,-0.046909
2.4268,0.767,-0.39321,-1.4948,2.4191,0.6136,-0.37826,-1.5518,0.2,2.413,0.6136,-0.36274,-1.5747,0.2,2.4068,0.3068,-0.347,-1.5804,-0.040211
2.436,0.9204,-0.4077,-1.4491,2.4268,0.767,-0.39321,-1.4948,0.2,2.4191,0.6136,-0.37826,-1.5518,0.2,2.413,0.6136,-0.36274,-1.5747,0.2
2.4452,0.9204,-0.42168,-1.3978,2.436,0.9204,-0.4077,-1.4491,0.2,2.4268,0.767,-0.39321,-1.4948,0.2,2.4191,0.6136,-0.37826,-1.5518,0.2
2.4559,1.0738,-0.43514,-1.3465,2.4452,0.9204,-0.42168,-1.3978,0.2,2.436,0.9204,-0.4077,-1.4491,0.2,2.4268,0.767,-0.39321,-1.4948,0.2
2.4682,1.2272,-0.44815,-1.3008,2.4559,1.0738,-0.43514,-1.3465,0.2,2.4452,0.9204,-0.42168,-1.3978,0.2,2.436,0.9204,-0.4077,-1.4491,0.2
2.4789,1.0738,-0.46059,-1.2438,2.4682,1.2272,-0.44815,-1.3008,0.2,2.4559,1.0738,-0.43514,-1.3465,0.2,2.4452,0.9204,-0.42168,-1.3978,0.2
2.4928,1.3806,-0.47257,-1.1981,2.4789,1.0738,-0.46059,-1.2438,0.2,2.4682,1.2272,-0.44815,-1.3008,0.2,2.4559,1.0738,-0.43514,-1.3465,0.2
2.505,1.2272,-0.48404,-1.1468,2.4928,1.3806,-0.47257,-1.1981,0.2,2.4789,1.0738,-0.46059,-1.2438,0.2,2.4682,1.2272,-0.44815,-1.3008,0.2
2.5188,1.3806,-0.49499,-1.0954,2.505,1.2272,-0.48404,-1.1468,0.2,2.4928,1.3806,-0.47257,-1.1981,0.2,2.4789,1.0738,-0.46059,-1.2438,0.2
2.5326,1.3806,-0.50543,-1.0441,2.5188,1.3806,-0.49499,-1.0954,0.2,2.505,1.2272,-0.48404,-1.1468,0.2,2.4928,1.3806,-0.47257,-1.1981,0.2
2.548,1.534,-0.51536,-0.99272,2.5326,1.3806,-0.50543,-1.0441,0.2,2.5188,1.3806,-0.49499,-1.0954,0.2,2.505,1.2272,-0.48404,-1.1468,0.2
2.5633,1.534,-0.52483,-0.94708,2.548,1.534,-0.51536,-0.99272,0.2,2.5326,1.3806,-0.50543,-1.0441,0.2,2.5188,1.3806,-0.49499,-1.0954,0.2
2.5787,1.534,-0.53373,-0.89003,2.5633,1.534,-0.52483,-0.94708,0.2,2.548,1.534,-0.51536,-0.99272,0.2,2.5326,1.3806,-0.50543,-1.0441,0.2
2.594,1.534,-0.54217,-0.84438,2.5787,1.534,-0.53373,-0.89003,0.2,2.5633,1.534,-0.52483,-0.94708,0.2,2.548,1.534,-0.51536,-0.99272,0.2
2.6109,1.6874,-0.55011,-0.79304,2.594,1.534,-0.54217,-0.84438,0.2,2.5787,1.534,-0.53373,-0.89003,0.2,2.5633,1.534,-0.52483,-0.94708,0.2
2.6262,1.534,-0.55746,-0.73598,2.6109,1.6874,-0.55011,-0.79304,0.2,2.594,1.534,-0.54217,-0.84438,0.2,2.5787,1.534,-0.53373,-0.89003,0.2
2.6431,1.6874,-0.56437,-0.69034,2.6262,1.534,-0.55746,-0.73598,0.2,2.6109,1.6874,-0.55011,-0.79304,0.2,2.594,1.534,-0.54217,-0.84438,0.2
2.66,1.6874,-0.57076,-0.63899,2.6431,1.6874,-0.56437,-0.69034,0.2,2.6262,1.534,-0.55746,-0.73598,0.2,2.6109,1.6874,-0.55011,-0.79304,0.2
2.6753,1.534,-0.57663,-0.58765,2.66,1.6874,-0.57076,-0.63899,0.2,2.6431,1.6874,-0.56437,-0.69034,0.2,2.6262,1.534,-0.55746,-0.73598,0.2
2.6922,1.6874,-0.582,-0.5363,2.6753,1.534,-0.57663,-0.58765,0.2,2.66,1.6874,-0.57076,-0.63899,0.2,2.6431,1.6874,-0.56437,-0.69034,0.2
2.709,1.6874,-0.58679,-0.47925,2.6922,1.6874,-0.582,-0.5363,0.2,2.6753,1.534,-0.57663,-0.58765,0.2,2.66,1.6874,-0.57076,-0.63899,0.2
2.7244,1.534,-0.59113,-0.4336,2.709,1.6874,-0.58679,-0.47925,0.2,2.6922,1.6874,-0.582,-0.5363,0.2,2.6753,1.534,-0.57663,-0.58765,0.2
2.7397,1.534,-0.59489,-0.37655,2.7244,1.534,-0.59113,-0.4336,0.2,2.709,1.6874,-0.58679,-0.47925,0.2,2.6922,1.6874,-0.582,-0.5363,0.2
2.7551,1.534,-0.5982,-0.33091,2.7397,1.534,-0.59489,-0.37655,0.2,2.7244,1.534,-0.59113,-0.4336,0.2,2.709,1.6874,-0.58679,-0.47925,0.2
2.7704,1.534,-0.60094,-0.27385,2.7551,1.534,-0.5982,-0.33091,0.2,2.7397,1.534,-0.59489,-0.37655,0.2,2.7244,1.534,-0.59113,-0.4336,0.2
2.7857,1.534,-0.60322,-0.22821,2.7704,1.534,-0.60094,-0.27385,0.2,2.7551,1.534,-0.5982,-0.33091,0.2,2.7397,1.534,-0.59489,-0.37655,0.2
2.7995,1.3806,-0.60499,-0.17686,2.7857,1.534,-0.60322,-0.22821,0.2,2.7704,1.534,-0.60094,-0.27385,0.2,2.7551,1.534,-0.5982,-0.33091,0.2
2.8134,1.3806,-0.60625,-0.12552,2.7995,1.3806,-0.60499,-0.17686,0.2,2.7857,1.534,-0.60322,-0.22821,0.2,2.7704,1.534,-0.60094,-0.27385,0.2
2.8272,1.3806,-0.60704,-0.079874,2.8134,1.3806,-0.60625,-0.12552,0.2,2.7995,1.3806,-0.60499,-0.17686,0.2,2.7857,1.534,-0.60322,-0.22821,0.2
2.8394,1.2272,-0.60733,-0.028527,2.8272,1.3806,-0.60704,-0.079874,0.2,2.8134,1.3806,-0.60625,-0.12552,0.2,2.7995,1.3806,-0.60499,-0.17686,0.2
2.8517,1.2272,-0.60722,0.011411,2.8394,1.2272,-0.60733,-0.028527,0.2,2.8272,1.3806,-0.60704,-0.079874,0.2,2.8134,1.3806,-0.60625,-0.12552,0.2
2.864,1.2272,-0.60659,0.062758,2.8517,1.2272,-0.60722,0.011411,0.2,2.8394,1.2272,-0.60733,-0.028527,0.2,2.8272,1.3806,-0.60704,-0.079874,0.2
2.8747,1.0738,-0.60562,0.09699,2.864,1.2272,-0.60659,0.062758,0.2,2.8517,1.2272,-0.60722,0.011411,0.2,2.8394,1.2272,-0.60733,-0.028527,0.2
2.887,1.2272,-0.60436,0.12552,2.8747,1.0738,-0.60562,0.09699,0.2,2.864,1.2272,-0.60659,0.062758,0.2,2.8517,1.2272,-0.60722,0.011411,0.2
2.8977,1.0738,-0.60276,0.15975,2.887,1.2272,-0.60436,0.12552,0.2,2.8747,1.0738,-0.60562,0.09699,0.2,2.864,1.2272,-0.60659,0.062758,0.2
2.9085,1.0738,-0.60094,0.18257,2.8977,1.0738,-0.60276,0.15975,0.2,2.887,1.2272,-0.60436,0.12552,0.2,2.8747,1.0738,-0.60562,0.09699,0.2
2.9192,1.0738,-0.59883,0.2111,2.9085,1.0738,-0.60094,0.18257,0.2,2.8977,1.0738,-0.60276,0.15975,0.2,2.887,1.2272,-0.60436,0.12552,0.2
2.9315,1.2272,-0.59643,0.23962,2.9192,1.0738,-0.59883,0.2111,0.2,2.9085,1.0738,-0.60094,0.18257,0.2,2.8977,1.0738,-0.60276,0.15975,0.2
2.9422,1.0738,-0.59381,0.26244,2.9315,1.2272,-0.59643,0.23962,0.2,2.9192,1.0738,-0.59883,0.2111,0.2,2.9085,1.0738,-0.60094,0.18257,0.2
2.9514,0.9204,-0.5909,0.29097,2.9422,1.0738,-0.59381,0.26244,0.2,2.9315,1.2272,-0.59643,0.23962,0.2,2.9192,1.0738,-0.59883,0.2111,0.2
2.9622,1.0738,-0.58776,0.31379,2.9514,0.9204,-0.5909,0.29097,0.2,2.9422,1.0738,-0.59381,0.26244,0.2,2.9315,1.2272,-0.59643,0.23962,0.2
2.9729,1.0738,-0.58434,0.34232,2.9622,1.0738,-0.58776,0.31379,0.2,2.9514,0.9204,-0.5909,0.29097,0.2,2.9422,1.0738,-0.59381,0.26244,0.2
2.9821,0.9204,-0.58063,0.37084,2.9729,1.0738,-0.58434,0.34232,0.2,2.9622,1.0738,-0.58776,0.31379,0.2,2.9514,0.9204,-0.5909,0.29097,0.2
2.9913,0.9204,-0.57675,0.38796,2.9821,0.9204,-0.58063,0.37084,0.2,2.9729,1.0738,-0.58434,0.34232,0.2,2.9622,1.0738,-0.58776,0.31379,0.2
3.0005,0.9204,-0.57258,0.41649,2.9913,0.9204,-0.57675,0.38796,0.2,2.9821,0.9204,-0.58063,0.37084,0.2,2.9729,1.0738,-0.58434,0.34232,0.2
3.0097,0.9204,-0.56819,0.43931,3.0005,0.9204,-0.57258,0.41649,0.2,2.9913,0.9204,-0.57675,0.38796,0.2,2.9821,0.9204,-0.58063,0.37084,0.2
3.0174,0.767,-0.56357,0.46213,3.0097,0.9204,-0.56819,0.43931,0.2,3.0005,0.9204,-0.57258,0.41649,0.2,2.9913,0.9204,-0.57675,0.38796,0.2
3.0266,0.9204,-0.55872,0.48495,3.0174,0.767,-0.56357,0.46213,0.2,3.0097,0.9204,-0.56819,0.43931,0.2,3.0005,0.9204,-0.57258,0.41649,0.2
3.0343,0.767,-0.55359,0.51348,3.0266,0.9204,-0.55872,0.48495,0.2,3.0174,0.767,-0.56357,0.46213,0.2,3.0097,0.9204,-0.56819,0.43931,0.2
3.0404,0.6136,-0.54828,0.53059,3.0343,0.767,-0.55359,0.51348,0.2,3.0266,0.9204,-0.55872,0.48495,0.2,3.0174,0.767,-0.56357,0.46213,0.2
3.0481,0.767,-0.54269,0.55912,3.0404,0.6136,-0.54828,0.53059,0.2,3.0343,0.767,-0.55359,0.51348,0.2,3.0266,0.9204,-0.55872,0.48495,0.2
3.0542,0.6136,-0.53693,0.57624,3.0481,0.767,-0.54269,0.55912,0.2,3.0404,0.6136,-0.54828,0.53059,0.2,3.0343,0.767,-0.55359,0.51348,0.2
3.0603,0.6136,-0.53088,0.60476,3.0542,0.6136,-0.53693,0.57624,0.2,3.0481,0.767,-0.54269,0.55912,0.2,3.0404,0.6136,-0.54828,0.53059,0.2
3.0649,0.4602,-0.5246,0.62758,3.0603,0.6136,-0.53088,0.60476,0.2,3.0542,0.6136,-0.53693,0.57624,0.2,3.0481,0.767,-0.54269,0.55912,0.2
3.0695,0.4602,-0.5181,0.6504,3.0649,0.4602,-0.5246,0.62758,0.2,3.0603,0.6136,-0.53088,0.60476,0.2,3.0542,0.6136,-0.53693,0.57624,0.2
3.0741,0.4602,-0.51131,0.67893,3.0695,0.4602,-0.5181,0.6504,0.2,3.0649,0.4602,-0.5246,0.62758,0.2,3.0603,0.6136,-0.53088,0.60476,0.2
3.0787,0.4602,-0.50435,0.69605,3.0741,0.4602,-0.51131,0.67893,0.2,3.0695,0.4602,-0.5181,0.6504,0.2,3.0649,0.4602,-0.5246,0.62758,0.2
3.0818,0.3068,-0.4971,0.72457,3.0787,0.4602,-0.50435,0.69605,0.2,3.0741,0.4602,-0.51131,0.67893,0.2,3.0695,0.4602,-0.5181,0.6504,0.2
3.0833,0.1534,-0.48963,0.74739,3.0818,0.3068,-0.4971,0.72457,0.2,3.0787,0.4602,-0.50435,0.69605,0.2,3.0741,0.4602,-0.51131,0.67893,0.2
3.0849,0.1534,-0.48193,0.77022,3.0833,0.1534,-0.48963,0.74739,0.2,3.0818,0.3068,-0.4971,0.72457,0.2,3.0787,0.4602,-0.50435,0.69605,0.2
3.0864,0.1534,-0.474,0.79304,3.0849,0.1534,-0.48193,0.77022,0.2,3.0833,0.1534,-0.48963,0.74739,0.2,3.0818,0.3068,-0.4971,0.72457,0.2
3.0879,0.1534,-0.46578,0.82156,3.0864,0.1534,-0.474,0.79304,0.2,3.0849,0.1534,-0.48193,0.77022,0.2,3.0833,0.1534,-0.48963,0.74739,0.2
3.0879,0,-0.45739,0.83868,3.0879,0.1534,-0.46578,0.82156,0.2,3.0864,0.1534,-0.474,0.79304,0.2,3.0849,0.1534,-0.48193,0.77022,0.2
3.0864,-0.1534,-0.44872,0.86721,3.0879,0,-0.45739,0.83868,0.2,3.0879,0.1534,-0.46578,0.82156,0.2,3.0864,0.1534,-0.474,0.79304,0.2
3.0864,0,-0.43982,0.89003,3.0864,-0.1534,-0.44872,0.86721,0.2,3.0879,0,-0.45739,0.83868,0.2,3.0879,0.1534,-0.46578,0.82156,0.2
3.0849,-0.1534,-0.43069,0.91285,3.0864,0,-0.43982,0.89003,0.2,3.0864,-0.1534,-0.44872,0.86721,0.2,3.0879,0,-0.45739,0.83868,0.2
3.0818,-0.3068,-0.42128,0.94137,3.0849,-0.1534,-0.43069,0.91285,0.2,3.0864,0,-0.43982,0.89003,0.2,3.0864,-0.1534,-0.44872,0.86721,0.2
3.0787,-0.3068,-0.41169,0.95849,3.0818,-0.3068,-0.42128,0.94137,0.2,3.0849,-0.1534,-0.43069,0.91285,0.2,3.0864,0,-0.43982,0.89003,0.2
3.0757,-0.3068,-0.40182,0.98702,3.0787,-0.3068,-0.41169,0.95849,0.2,3.0818,-0.3068,-0.42128,0.94137,0.2,3.0849,-0.1534,-0.43069,0.91285,0.2
3.0711,-0.4602,-0.39173,1.0098,3.0757,-0.3068,-0.40182,0.98702,0.2,3.0787,-0.3068,-0.41169,0.95849,0.2,3.0818,-0.3068,-0.42128,0.94137,0.2
3.0665,-0.4602,-0.3814,1.0327,3.0711,-0.4602,-0.39173,1.0098,0.2,3.0757,-0.3068,-0.40182,0.98702,0.2,3.0787,-0.3068,-0.41169,0.95849,0.2
3.0619,-0.4602,-0.37084,1.0555,3.0665,-0.4602,-0.3814,1.0327,0.2,3.0711,-0.4602,-0.39173,1.0098,0.2,3.0757,-0.3068,-0.40182,0.98702,0.2
3.0557,-0.6136,-0.36006,1.0783,3.0619,-0.4602,-0.37084,1.0555,0.2,3.0665,-0.4602,-0.3814,1.0327,0.2,3.0711,-0.4602,-0.39173,1.0098,0.2
3.0496,-0.6136,-0.34899,1.1068,3.0557,-0.6136,-0.36006,1.0783,0.2,3.0619,-0.4602,-0.37084,1.0555,0.2,3.0665,-0.4602,-0.3814,1.0327,0.2
3.0435,-0.6136,-0.33781,1.1182,3.0496,-0.6136,-0.34899,1.1068,0.12734,3.0557,-0.6136,-0.36006,1.0783,0.2,3.0619,-0.4602,-0.37084,1.0555,0.2
3.0373,-0.6136,-0.32651,1.1296,3.0435,-0.6136,-0.33781,1.1182,0.12178,3.0496,-0.6136,-0.34899,1.1068,0.12734,3.0557,-0.6136,-0.36006,1.0783,0.2
3.0312,-0.6136,-0.3151,1.1411,3.0373,-0.6136,-0.32651,1.1296,0.11607,3.0435,-0.6136,-0.33781,1.1182,0.12178,3.0496,-0.6136,-0.34899,1.1068,0.12734
3.025,-0.6136,-0.30369,1.1411,3.0312,-0.6136,-0.3151,1.1411,0.1102,3.0373,-0.6136,-0.32651,1.1296,0.11607,3.0435,-0.6136,-0.33781,1.1182,0.12178
3.0189,-0.6136,-0.29223,1.1468,3.025,-0.6136,-0.30369,1.1411,0.1042,3.0312,-0.6136,-0.3151,1.1411,0.1102,3.0373,-0.6136,-0.32651,1.1296,0.11607
3.0128,-0.6136,-0.2807,1.1525,3.0189,-0.6136,-0.29223,1.1468,0.098058,3.025,-0.6136,-0.30369,1.1411,0.1042,3.0312,-0.6136,-0.3151,1.1411,0.1102
3.0082,-0.4602,-0.26918,1.1525,3.0128,-0.6136,-0.2807,1.1525,0.091792,3.0189,-0.6136,-0.29223,1.1468,0.098058,3.025,-0.6136,-0.30369,1.1411,0.1042
3.0036,-0.4602,-0.25759,1.1582,3.0082,-0.4602,-0.26918,1.1525,0.085406,3.0128,-0.6136,-0.2807,1.1525,0.091792,3.0189,-0.6136,-0.29223,1.1468,0.098058
2.999,-0.4602,-0.24607,1.1525,3.0036,-0.4602,-0.25759,1.1582,0.078909,3.0082,-0.4602,-0.26918,1.1525,0.085406,3.0128,-0.6136,-0.2807,1.1525,0.091792
2.9944,-0.4602,-0.23449,1.1582,2.999,-0.4602,-0.24607,1.1525,0.072309,3.0036,-0.4602,-0.25759,1.1582,0.078909,3.0082,-0.4602,-0.26918,1.1525,0.085406
2.9913,-0.3068,-0.22302,1.1468,2.9944,-0.4602,-0.23449,1.1582,0.065614,2.999,-0.4602,-0.24607,1.1525,0.072309,3.0036,-0.4602,-0.25759,1.1582,0.078909
